Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
24.979866505,69.33585,-77.01453,-185.5396,0.5612422,-0.2091658,1.712181,60.62774,32.97493,8.874342,1000.294
24.999934196,58.22802,-122.3591,-122.2043,0.308855,-0.1426062,1.415727,52.44814,34.76886,8.871689,1000.296
25.020002365,48.54746,-164.7244,-73.42809,0.1910852,-0.2276079,1.201697,52.44814,34.76886,8.871689,1000.296
25.040070057,43.08662,-192.67,-52.48015,-0.01405805,-0.3465298,1.126923,40.52037,41.33173,-4.116867,1000.296
25.060138226,34.02661,-219.841,-41.36115,-0.1488492,-0.3175595,1.137881,40.52037,41.33173,-4.116867,1000.296
25.080206394,15.34808,-243.854,-21.82612,-0.3661836,-0.3495564,1.217605,40.52037,41.33173,-4.116867,1000.3
25.097765446,-2.337566,-258.6312,-7.082692,-0.5252345,-0.4610698,1.159342,22.33655,44.85796,-9.752474,1000.3
25.117833138,-27.15953,-258.0949,-10.03138,-0.6547566,-0.6448074,1.118797,22.33655,44.85796,-9.752474,1000.3
25.137901783,-50.05779,-244.9265,-43.75696,-0.8640894,-0.7955521,1.241633,0.3272247,37.91483,10.11235,1000.3
25.157969475,-62.2826,-248.2037,-100.8877,-1.099935,-0.8768601,1.436708,0.3272247,37.91483,10.11235,1000.302
25.178037167,-47.63765,-253.5068,-156.5441,-1.097639,-0.7343116,1.440221,0.3272247,37.91483,10.11235,1000.302
25.198105812,-42.79736,-257.3799,-184.1266,-1.051574,-0.3465508,1.49695,6.877873,27.90005,26.50732,1000.303
25.218173504,-50.05779,-263.3384,-171.8405,-1.039054,-0.06857719,1.533764,6.877873,27.90005,26.50732,1000.303
25.238241196,-48.56847,-263.4576,-137.5005,-1.180576,-0.1542756,1.463095,31.11248,14.90534,16.97281,1000.303
25.258309841,-86.04964,-251.0638,-112.4367,-1.47116,0.5456077,1.131797,31.11248,14.90534,16.97281,1000.303
25.278377533,-91.26225,-222.2244,-88.97012,-1.923832,0.3582957,0.7461111,31.11248,14.90534,16.97281,1000.308
25.298445225,-27.34569,-159.7788,-45.4156,-2.348221,0.3440027,-0.06761457,48.31344,20.02628,-15.51991,1000.308
25.318512917,-36.65393,-65.9912,0.5961741,-2.776733,0.5381221,-0.6440608,48.31344,20.02628,-15.51991,1000.305
25.338581562,-37.39859,36.4959,10.91657,-2.555352,0.05410243,-0.5431961,35.38675,36.15685,-26.26867,1000.305
25.358649254,5.729571,93.93634,-1.185323,-2.322794,-0.95519,0.03231832,35.38675,36.15685,-26.26867,1000.306
25.378716946,48.85773,142.7369,-4.379731,1.71488,1.175233,1.34628,35.38675,36.15685,-26.26867,1000.306
25.398785114,-18.09951,312.4365,21.78984,-0.963797,1.672394,2.694447,31.20449,41.33205,-31.49103,1000.304
25.418853283,8.832316,267.3302,37.3933,-0.9985685,-1.346006,1.407204,31.20449,41.33205,-31.49103,1000.304
25.438920975,94.34398,206.3146,13.18952,-1.188326,0.4448516,1.726857,37.20584,38.76508,-31.94734,1000.306
25.458988666,50.90554,146.4312,9.749383,-1.081717,-0.01389687,1.850125,37.20584,38.76508,-31.94734,1000.306
25.479056835,40.66648,97.69022,19.20975,-0.5343243,-0.0682532,1.042601,49.44335,34.86769,-27.55001,1000.305
25.499125004,19.69193,38.64098,7.353577,-0.5613765,0.1657437,1.107363,49.44335,34.86769,-27.55001,1000.305
25.519192696,5.853681,16.7135,2.009086,-0.3668571,-0.02136492,1.010426,49.44335,34.86769,-27.55001,1000.306
25.539260864,-2.275512,11.41039,-3.212543,-0.3486822,-0.004651963,0.9895319,53.57733,31.89598,-25.42304,1000.306
25.559328556,-3.3925,10.51661,-4.871179,-0.3344641,-0.06597118,0.9441896,53.57733,31.89598,-25.42304,1000.308
25.579396725,-4.881818,11.82749,-3.888284,-0.3345079,-0.1456307,0.9037061,54.71973,31.21574,-24.58362,1000.308
25.599464416,-0.8482485,9.861168,-1.799632,-0.3377378,-0.1279339,0.9197063,54.71973,31.21574,-24.58362,1000.308
25.619532585,2.192442,9.324898,1.6405,-0.3387288,-0.09981132,0.9248568,54.71973,31.21574,-24.58362,1000.308
25.639600277,-2.089347,9.622826,4.95777,-0.348947,0.006181008,0.8542835,55.08968,31.5923,-23.6759,1000.31
25.659668446,-2.337566,6.643549,2.009086,-0.3695339,-0.03716392,0.9272065,55.08968,31.5923,-23.6759,1000.31
25.679736614,-3.206335,3.30676,0.7190359,-0.3557853,-0.09818888,0.9254449,54.7131,31.58998,-24.1292,1000.31
25.699804306,-3.826884,2.472563,2.991981,-0.3338347,-0.07474612,0.9144096,54.7131,31.58998,-24.1292,1000.31
25.719871998,-4.137159,4.081372,6.370682,-0.2790863,-0.08862884,0.9336813,54.7131,31.58998,-24.1292,1000.31
25.739940166,0.7031241,4.200543,10.67085,-0.3114119,-0.1312112,0.9112941,55.41164,31.21674,-22.83621,1000.31
25.760008335,10.13547,7.656503,10.11797,-0.3242617,-0.09304266,0.9133787,55.41164,31.21674,-22.83621,1000.309
25.780076027,8.894371,8.9078,11.65374,-0.2857228,-0.1255723,0.9234678,56.16263,31.226,-23.22332,1000.309
25.800143719,9.204646,17.84563,11.7766,-0.3225137,-0.0547529,0.9250991,56.16263,31.226,-23.22332,1000.307
25.820212364,12.74178,23.26791,12.82093,-0.2985123,-0.1173077,0.9402037,56.16263,31.226,-23.22332,1000.307
25.837771416,9.51492,35.54253,18.77973,-0.2626064,-0.08503123,0.9409878,57.31212,30.1105,-23.2914,1000.308
25.857839107,6.72245,44.89745,22.46558,-0.3973901,0.05177345,0.963689,57.31212,30.1105,-23.2914,1000.308
25.877907753,7.342999,47.5788,17.55111,-0.6049237,0.06934649,1.027344,57.71161,28.98368,-22.3902,1000.306
25.897975445,4.364363,40.24978,8.520764,-0.414318,-0.03435193,0.9753666,57.71161,28.98368,-22.3902,1000.306
25.918043137,7.529163,50.02181,4.650616,-0.4135993,-0.04770324,0.9585289,57.71161,28.98368,-22.3902,1000.309
25.938111782,16.58918,67.83788,3.974875,-0.2650477,-0.1095148,1.011474,59.92033,28.31137,-20.64378,1000.309
25.958179474,42.59019,140.2939,10.42512,-0.7442342,-0.02749389,1.08271,59.92033,28.31137,-20.64378,1000.31
25.978247166,34.46099,223.3561,44.58072,0.6852381,-0.4085507,1.22155,61.45083,27.18876,-17.60647,1000.31
25.998314857,48.42335,328.7629,58.70984,0.5925688,-0.383308,1.651991,61.45083,27.18876,-17.60647,1000.309
26.018383503,72.00421,492.0868,82.6679,-0.04483286,0.1010551,2.390088,61.45083,27.18876,-17.60647,1000.309
26.038451195,184.0754,594.5143,43.47496,0.01790233,-0.9266869,2.253039,63.30087,26.41602,-6.352087,1000.313
26.058518887,69.02557,224.4882,-29.1364,-4.36318,-1.13927,4.934878,63.30087,26.41602,-6.352087,1000.313
26.078586578,72.50065,86.42856,-68.63648,0.3137091,-0.9108197,0.9434105,69.68974,21.59334,11.87654,1000.312
26.098655224,6.84656,-21.30206,-83.44134,0.4085577,-0.3952907,1.95728,69.68974,21.59334,11.87654,1000.312
26.118722916,20.5607,-115.5664,-60.83476,0.2682772,-0.345715,1.476,69.68974,21.59334,11.87654,1000.312
26.138790607,6.84656,-187.1882,-46.2142,0.0379163,-0.1511001,1.200013,75.15321,25.42954,-11.12798,1000.311
26.158858299,-10.65292,-232.5923,-19.67603,-0.1107726,-0.08535878,1.017919,75.15321,25.42954,-11.12798,1000.311
26.178926945,-26.53898,-265.841,1.947654,-0.3600965,-0.09923343,1.019834,64.1101,38.44913,-57.46526,1000.314
26.198994637,-41.86654,-291.8203,14.23384,-0.5447616,-0.1098599,1.046309,64.1101,38.44913,-57.46526,1000.314
26.219062328,-63.70987,-308.7426,25.35284,-0.6528032,-0.02674078,1.04853,-2.163086,48.06963,-51.0396,1000.312
26.239130497,-86.67018,-308.4447,35.55037,-0.7557285,-0.03906138,1.030139,-2.163086,48.06963,-51.0396,1000.312
26.259198189,-100.012,-293.6675,31.18878,-0.870744,-0.2145897,1.105965,-2.163086,48.06963,-51.0396,1000.313
26.279266357,-96.59897,-280.4395,-7.697001,-0.9498667,-0.4077834,1.297845,-58.15759,46.49053,16.15532,1000.313
26.299334049,-98.02623,-286.5768,-66.54783,-1.014107,-0.3465524,1.510377,-58.15759,46.49053,16.15532,1000.307
26.319402218,-86.67018,-295.8721,-109.9795,-0.9973392,-0.006620415,1.573124,-37.50185,31.40814,54.28078,1000.307
26.339469910,-96.53691,-301.5923,-99.16766,-0.9446046,0.633396,1.686781,-37.50185,31.40814,54.28078,1000.307
26.359538078,-77.424,-296.1701,-42.09832,-1.096987,0.6623949,1.548206,-37.50185,31.40814,54.28078,1000.307
26.379605770,-36.71598,-265.4835,6.002096,-1.324202,0.486694,1.026037,5.349645,11.22803,41.18105,1000.307
26.399673939,-34.60612,-196.6622,41.01773,-1.791344,0.5840882,0.4600771,5.349645,11.22803,41.18105,1000.307
26.419741631,-73.08016,-107.7607,51.76814,-2.810123,0.5705685,-0.1046927,24.86235,10.47563,10.92967,1000.303
26.439809799,-20.4576,-1.996351,19.14831,-2.541523,0.03066435,-0.9641187,24.86235,10.47563,10.92967,1000.303
26.459877491,49.16801,96.141,-1.062461,-2.062821,0.170894,0.1414954,24.86235,10.47563,10.92967,1000.305
26.479945660,168.1893,261.9079,-0.5095827,1.132105,-0.05309072,-0.9495026,14.08837,16.27398,4.860666,1000.305
26.500013351,50.71938,240.9934,-30.24216,0.04732353,0.02071006,-0.02631086,14.08837,16.27398,4.860666,1000.302
26.520081520,17.70617,284.7292,38.62192,-0.9986655,0.7807392,2.956114,5.512167,18.76845,0.5265923,1000.302
26.540149212,65.86078,259.2266,1.210483,-1.282448,-1.889176,1.742449,5.512167,18.76845,0.5265923,1000.302
26.560217380,109.051,170.6825,7.169284,-0.9514954,0.5322583,1.769168,5.512167,18.76845,0.5265923,1000.302
26.577776432,74.98285,147.9804,14.17241,-0.9483508,0.2595439,2.105221,-2.645247,19.07466,-3.88118,1000.307
26.597844601,46.5617,108.8923,17.61254,-0.3093631,-0.186859,1.052055,-2.645247,19.07466,-3.88118,1000.307
26.617912769,33.53017,69.56586,13.18952,-0.578661,0.1838039,1.241063,-7.817425,20.53806,-7.762589,1000.306
26.637980461,20.93302,37.98553,6.554975,-0.4608143,-0.01716737,1.036039,-7.817425,20.53806,-7.762589,1000.306
26.658048153,11.56273,13.31713,0.3504504,-0.4012695,-0.002190509,0.9878445,-7.817425,20.53806,-7.762589,1000.305
26.678116321,6.22601,5.57101,-3.089682,-0.3563913,-0.03682888,0.9528293,-8.940409,20.15663,-9.512218,1000.305
26.698184490,5.419297,3.068418,-3.273974,-0.3479273,-0.07459223,0.9507712,-8.940409,20.15663,-9.512218,1000.304
26.718252182,3.805869,-0.3875423,-3.335405,-0.3580007,-0.05571442,0.9450424,-8.181393,19.78865,-9.512852,1000.304
26.738319874,3.495595,-3.009305,-1.67677,-0.3226811,-0.09916953,0.9340183,-8.181393,19.78865,-9.512852,1000.304
26.758388042,4.860803,-1.936766,0.7804669,-0.3077269,-0.06493818,0.9407384,-8.181393,19.78865,-9.512852,1000.304
26.778456211,4.736693,0.8637536,0.9033287,-0.3047454,-0.04180907,0.9273385,-8.941057,20.15801,-9.90033,1000.301
26.798523903,3.55765,3.30676,0.4118813,-0.3233409,-0.03581569,0.9266022,-8.941057,20.15801,-9.90033,1000.301
26.818591595,4.054089,4.915569,0.1047266,-0.3207663,-0.07043985,0.934819,-10.00587,20.14685,-9.901743,1000.303
26.838659286,6.84656,7.29899,3.176273,-0.3287724,-0.08515591,0.9329806,-10.00587,20.14685,-9.901743,1000.303
26.858727932,8.025602,8.37153,5.879234,-0.3398836,-0.0625033,0.933655,-10.00587,20.14685,-9.901743,1000.3
26.878795624,9.825195,11.88708,6.309251,-0.3106081,-0.04045105,0.9269126,-9.324259,20.52992,-9.899197,1000.3
26.898863316,9.452866,13.49588,5.203494,-0.3948101,-0.01042336,0.9614486,-9.324259,20.52992,-9.899197,1000.298
26.918931007,6.84656,11.05288,3.299135,-0.3794397,-0.02691549,0.9449566,-9.317631,20.15568,-10.35362,1000.298
26.938999653,6.039846,7.418161,2.561964,-0.3720177,-0.03366888,0.9500669,-9.317631,20.15568,-10.35362,1000.3
26.959067345,3.992034,3.485517,1.333345,-0.3864209,-0.01768503,0.937494,-9.325016,20.53153,-10.35199,1000.3
26.979135036,2.688881,2.949247,1.579069,-0.3831273,0.01705294,0.9921961,-9.325016,20.53153,-10.35199,1000.297
26.999202728,2.006277,5.630596,3.852014,-0.3140552,-0.09335772,0.8828353,-9.325016,20.53153,-10.35199,1000.297
27.019270897,-1.654962,14.33008,10.11797,-0.2338661,-0.08855934,0.8885054,-8.935944,19.787,-11.26035,1000.297
27.039339066,0.8892888,27.97517,12.69807,-0.2207058,-0.0601522,0.987051,-8.935944,19.787,-11.26035,1000.297
27.059406757,4.922857,54.90782,22.34272,-0.2637039,-0.2398501,0.9458401,-9.702997,20.5322,-11.6462,1000.293
27.079474449,-15.67937,85.17726,55.94544,-0.3531655,0.1908746,1.020215,-9.702997,20.5322,-11.6462,1000.293
27.099542618,-34.97845,140.1747,99.99142,0.1990602,0.1937354,1.212055,-9.702997,20.5322,-11.6462,1000.295
27.119610786,-81.33346,216.1463,160.5009,0.07363465,0.2176013,1.281416,-9.332684,20.84796,-11.25623,1000.295
27.139678478,-77.48605,253.8639,176.7801,-0.5863723,-0.4876652,1.486553,-9.332684,20.84796,-11.25623,1000.296
27.159746170,-5.254147,118.9623,246.8114,-0.2731846,1.296285,3.270209,-8.239891,22.73416,-9.888189,1000.296
27.179814339,-64.70274,48.53217,203.6868,0.6680815,-0.6509367,0.9848413,-8.239891,22.73416,-9.888189,1000.296
27.199882507,-84.00182,-2.592207,149.4433,0.5434999,-0.8060886,1.14793,-8.239891,22.73416,-9.888189,1000.296
27.219950199,-114.4087,-40.60777,86.53805,0.4410709,-0.331431,1.197441,-7.929449,26.41847,-5.537746,1000.296
27.240017891,-121.545,-81.06635,69.52168,0.3999331,0.1996822,1.319495,-7.929449,26.41847,-5.537746,1000.296
27.260086060,-131.1015,-115.2684,80.76354,0.2471994,0.5259882,1.46377,-14.70126,34.07332,6.583281,1000.296
27.280154228,-125.9509,-140.4731,97.65705,0.1560826,0.6122561,1.376459,-14.70126,34.07332,6.583281,1000.296
27.300221920,-124.2134,-159.5405,110.8647,0.03187741,0.7272987,1.339934,-14.70126,34.07332,6.583281,1000.296
27.317780972,-119.6213,-171.8151,125.5467,-0.02618152,0.7092996,1.333333,-23.96755,38.66365,27.35568,1000.296
27.337848663,-112.2989,-181.0508,142.3788,-0.1363146,0.6392588,1.357885,-23.96755,38.66365,27.35568,1000.296
27.357917309,-113.4158,-188.9161,149.1362,-0.2787368,0.4716226,1.393844,-22.87454,38.97487,48.64017,1000.296
27.377985001,-116.7668,-193.683,143.9145,-0.3534128,0.3747092,1.310044,-22.87454,38.97487,48.64017,1000.299
27.398052693,-114.8431,-191.0612,131.9355,-0.3977126,0.4006159,1.217488,-22.87454,38.97487,48.64017,1000.299
27.418120384,-108.0791,-179.3824,127.1439,-0.446964,0.512762,1.142864,-7.975176,34.25847,62.09339,1000.299
27.438189030,-94.17883,-166.7503,124.3795,-0.530385,0.5519055,1.123432,-7.975176,34.25847,62.09339,1000.299
27.463273525,-75.25208,-151.556,124.3181,-0.5802838,0.5626712,0.9646292,13.17868,29.32694,66.43295,1000.299
27.478324413,-59.80041,-135.6467,127.6353,-0.6107193,0.5208803,0.8614095,13.17868,29.32694,66.43295,1000.299
27.498392105,-40.06695,-112.4083,134.8842,-0.6881946,0.3606677,0.6824055,13.17868,29.32694,66.43295,1000.297
27.518460750,-38.70174,-83.86687,133.4713,-0.7463605,0.3194879,0.6010834,35.40576,23.30829,62.554,1000.297
27.538528442,-32.37214,-54.19327,114.7348,-0.8233446,0.1067794,0.4825702,35.40576,23.30829,62.554,1000.297
27.558596134,-7.426069,-21.59999,82.42218,-0.9681665,0.1212758,0.3469507,52.88219,16.4989,55.62527,1000.297
27.578663826,93.3511,44.83787,59.87702,-0.8563196,-1.174745,-1.68055,52.88219,16.4989,55.62527,1000.297
27.598731995,134.2453,117.5322,38.99051,-1.362201,0.4664214,1.159699,52.88219,16.4989,55.62527,1000.295
27.618800163,124.1303,154.2965,-11.81287,-0.08080266,0.1107175,0.8960015,63.72115,9.976002,54.25229,1000.295
27.638867855,47.92691,145.9545,23.63277,-0.930931,1.243497,2.370026,63.72115,9.976002,54.25229,1000.295
27.658935547,30.48948,112.1695,1.763362,-0.1535944,-0.8412116,0.9818209,65.58335,11.7722,65.5179,1000.295
27.679003715,64.3094,124.8612,3.667721,-0.02959968,-0.05834728,0.8775209,65.58335,11.7722,65.5179,1000.294
27.699071884,72.19038,101.3249,9.196505,-0.8328076,-0.2805345,1.611341,65.58335,11.7722,65.5179,1000.294
27.719139576,45.8791,53.06067,15.58532,-0.4937386,0.3847607,1.247386,59.99446,13.18471,74.63764,1000.292
27.739207268,16.03069,26.96221,2.254809,-0.3641793,-0.08672573,1.087492,59.99446,13.18471,74.63764,1000.292
27.759275436,11.99712,16.23682,-1.246754,-0.2601877,0.0532397,1.032974,54.79305,16.81106,79.04546,1000.292
27.779343128,1.013399,11.64873,-6.038366,-0.3211805,-0.07311473,0.9817049,54.79305,16.81106,79.04546,1000.292
27.799411297,-1.530853,6.881892,-7.881294,-0.2425,-0.1482066,0.9284934,52.88033,18.60358,80.27986,1000.29
27.819478989,-0.04153477,7.596918,-5.792643,-0.244942,-0.1480508,0.9154349,52.88033,18.60358,80.27986,1000.29
27.839547157,4.116144,11.41039,0.7804669,-0.1735093,-0.1979917,0.8949068,52.88033,18.60358,80.27986,1000.29
27.859614849,5.419297,13.13837,6.309251,-0.2406825,-0.1131611,0.9614238,51.4257,19.33857,80.73401,1000.29
27.879682541,-1.717017,12.30417,4.896339,-0.2714897,0.03129883,0.9907622,51.4257,19.33857,80.73401,1000.29
27.899750710,-4.943872,14.15133,-0.202428,-0.2012912,-0.08555703,0.9538346,50.67623,19.32609,82.02672,1000.29
27.919818401,-2.151402,15.99848,3.176273,-0.2591226,-0.1430277,0.9514495,50.67623,19.32609,82.02672,1000.294
27.939886570,1.323673,17.5477,7.107853,-0.2474513,-0.1156436,0.9565361,50.67623,19.32609,82.02672,1000.294
27.959954262,6.660395,15.81972,5.940665,-0.2959502,-0.07117939,0.9177691,50.67774,19.32286,82.93231,1000.294
27.980021954,8.087658,13.55547,4.343461,-0.3197068,-0.0200165,0.9793187,50.67774,19.32286,82.93231,1000.294
28.000090122,8.211767,14.09174,4.159168,-0.227943,-0.09140723,0.9542455,49.18338,18.92805,83.83427,1000.294
28.020158291,10.19752,17.5477,6.493544,-0.2372555,-0.1160656,0.9012995,49.18338,18.92805,83.83427,1000.294
28.037717342,17.27178,28.92854,10.79371,-0.1834026,-0.1352578,0.8850843,49.18338,18.92805,83.83427,1000.293
28.057785511,19.87809,44.42077,15.3396,-0.3942597,-0.06786124,0.9637059,48.80072,19.29881,84.15884,1000.293
28.077853203,20.99508,46.56585,16.99823,-0.2762929,-0.1073012,0.9805909,48.80072,19.29881,84.15884,1000.295
28.097921371,18.01644,46.20834,17.91969,-0.2507124,-0.1232297,0.9713418,47.7322,19.65567,86.35835,1000.295
28.117989063,16.65124,62.77311,26.52003,-0.2670896,-0.07862534,0.9620003,47.7322,19.65567,86.35835,1000.294
28.138056755,9.949305,68.49332,29.96016,-0.4222845,0.05845711,1.037064,47.7322,19.65567,86.35835,1000.294
28.158124924,-1.406743,61.70057,19.45547,-0.4210081,0.0945568,1.000797,44.76994,20.7443,88.62331,1000.296
28.178193092,-5.378257,65.57363,9.810814,-0.3944031,0.05080437,1.061928,44.76994,20.7443,88.62331,1000.296
28.198260784,4.922857,103.2913,10.73228,0.2412139,-0.06319921,1.328143,40.72498,19.56514,91.13575,1000.294
28.218328476,12.12123,181.2291,20.68409,-0.5776089,-0.09493159,1.080245,40.72498,19.56514,91.13575,1000.294
28.238396168,29.06222,265.6022,39.85054,-0.1859333,0.1245784,1.292277,40.72498,19.56514,91.13575,1000.297
28.258464813,-7.922508,381.9727,55.02398,0.5639564,-0.3263804,1.933995,35.15688,19.49292,95.00946,1000.297
28.278532505,-25.73227,540.4703,46.66937,-0.4198632,-0.1812233,2.071665,35.15688,19.49292,95.00946,1000.295
28.298600197,-14.99677,377.3251,-5.792643,-1.388876,-0.3102699,2.466396,20.04595,20.44851,98.87544,1000.295
28.318667889,25.77331,38.9389,25.4757,2.258396,-0.8568032,2.168913,20.04595,20.44851,98.87544,1000.299
28.338735581,-44.72107,-21.77875,-13.10292,0.7993564,-0.6641895,2.257258,20.04595,20.44851,98.87544,1000.299
28.358804226,-28.58679,-108.714,-26.61773,0.5951715,-0.6679056,1.462925,-10.5948,20.45285,95.47252,1000.298
28.378871918,-37.02626,-172.7089,-40.31683,0.343335,-0.360742,1.21438,-10.5948,20.45285,95.47252,1000.298
28.398939610,-46.4586,-208.4006,-29.32069,0.1284158,-0.1284346,1.06866,3.414279,21.36556,91.5486,1000.3
28.419007301,-57.56643,-236.0483,-5.239764,-0.1125662,0.01805344,1.156868,3.414279,21.36556,91.5486,1000.3
28.439074993,-57.87671,-264.4706,15.27817,-0.3550914,0.03418034,1.240935,3.414279,21.36556,91.5486,1000.297
28.461651325,-62.09644,-281.1545,36.77899,-0.4571895,0.1377364,1.218536,35.45564,21.76161,74.70831,1000.297
28.479211330,-67.37111,-283.7763,52.93533,-0.5567741,0.1305026,1.253045,35.45564,21.76161,74.70831,1000.299
28.499279022,-70.66002,-279.2478,58.34125,-0.6744948,0.0237144,1.316772,67.51438,22.61477,35.2299,1000.299
28.519346714,-74.32126,-281.6312,39.35909,-0.826911,-0.1521604,1.496802,67.51438,22.61477,35.2299,1000.302
28.539414406,-71.77701,-287.9473,-1.123892,-0.8752293,-0.2769623,1.549619,74.81906,23.23616,-11.9789,1000.302
28.559483051,-65.3233,-293.9058,-44.00268,-0.9311522,-0.275902,1.635045,74.81906,23.23616,-11.9789,1000.298
28.579550743,-64.26836,-302.3074,-72.50663,-1.045188,-0.02152714,1.662431,74.81906,23.23616,-11.9789,1000.298
28.599618435,-72.45961,-289.854,-72.07661,-1.130281,0.1833676,1.366871,50.69123,27.9008,-37.99328,1000.299
28.619686127,-55.20835,-260.5975,-67.83788,-1.46362,0.1791432,1.051762,50.69123,27.9008,-37.99328,1000.299
28.639753818,-46.3345,-203.2762,-67.40787,-1.924686,0.5043576,0.422468,17.0476,31.54109,-33.23373,1000.302
28.659822464,-38.63969,-107.5223,-47.31995,-2.671035,0.5713245,-0.176797,17.0476,31.54109,-33.23373,1000.302
28.679890156,-7.301959,1.817122,-29.25926,-2.794117,0.5325305,-0.5860639,17.0476,31.54109,-33.23373,1000.296
28.699957848,28.19345,98.76276,-13.28722,-2.341934,0.3467022,-0.04577479,1.531958,31.33991,-22.45191,1000.296
28.720025539,141.6919,244.211,1.271914,-0.8570896,-0.9121502,2.251114,1.531958,31.33991,-22.45191,1000.296
28.740093708,27.13852,255.711,-11.32143,-0.5180699,1.194384,-0.6483537,-2.150335,30.91292,-18.96544,1000.296
28.760161877,23.66344,296.825,63.62431,-0.9239191,0.6641036,2.309184,-2.150335,30.91292,-18.96544,1000.301
28.777720928,21.49152,285.8613,13.25095,-0.9308402,-1.77061,1.857863,-2.150335,30.91292,-18.96544,1000.301
28.797788620,86.77328,203.1566,4.589185,-1.049919,0.3572111,1.960172,-3.588484,30.59245,-21.16801,1000.301
28.817856789,52.14664,158.5271,14.78672,-1.255057,-0.07472245,1.326158,-3.588484,30.59245,-21.16801,1000.301
28.837924957,44.32772,107.641,24.36994,-0.5547111,0.06510191,1.078854,-1.009968,29.87687,-23.75527,1000.301
28.857992649,26.39386,60.68762,11.22373,-0.6278794,0.1304993,1.104663,-1.009968,29.87687,-23.75527,1000.301
28.878060341,16.52713,30.77569,6.124958,-0.418736,0.02445901,1.069017,-1.009968,29.87687,-23.75527,1000.298
28.898128509,5.605462,12.00625,-0.3252899,-0.3687922,-0.04970057,0.983978,1.571468,29.15508,-24.59603,1000.298
28.918196201,3.247375,3.604688,-2.29108,-0.3348662,-0.09761328,0.9447544,1.571468,29.15508,-24.59603,1000.298
28.938264370,4.302309,2.830076,-1.553909,-0.3096882,-0.1183383,0.9305305,2.329727,28.78872,-25.04946,1000.298
28.958332062,5.977791,3.068418,0.4733122,-0.3079531,-0.1337873,0.9247652,2.329727,28.78872,-25.04946,1000.3
28.978400230,9.51492,3.783444,4.220599,-0.3251706,-0.1227163,0.9435318,2.329727,28.78872,-25.04946,1000.3
28.998467922,8.646152,2.412977,4.896339,-0.3385834,-0.05338756,0.943589,2.727116,27.72638,-24.66547,1000.3
29.018535614,6.908615,2.234221,3.360566,-0.2877151,-0.06849597,0.9429906,2.727116,27.72638,-24.66547,1000.303
29.038603783,6.72245,4.438885,2.807688,-0.3252092,-0.06671314,0.9402642,2.344498,28.03703,-25.05272,1000.303
29.058671951,7.280944,5.57101,2.623395,-0.304467,-0.05732971,0.9244809,2.344498,28.03703,-25.05272,1000.299
29.078739643,8.211767,8.490701,2.807688,-0.3071488,-0.07018796,0.9347795,2.344498,28.03703,-25.05272,1000.299
29.098807335,9.88725,11.23164,2.93055,-0.3300189,-0.09721106,0.9244161,2.34374,28.03864,-25.50552,1000.299
29.118875027,14.78959,14.98552,4.466323,-0.3043066,-0.09328639,0.9215337,2.34374,28.03864,-25.50552,1000.299
29.138942719,15.22397,17.1306,5.57208,-0.2924834,-0.07485718,0.9079716,2.350476,27.66418,-25.89526,1000.301
29.159011364,6.84656,23.56584,13.18952,-0.3347302,-0.1053104,0.9392123,2.350476,27.66418,-25.89526,1000.301
29.179079056,13.54849,32.38449,13.92669,-0.2571137,-0.1196014,0.949196,2.350476,27.66418,-25.89526,1000.298
29.199146748,7.777383,48.77052,22.097,-0.3319741,-0.01401769,0.9858229,2.739074,26.98068,-26.35055,1000.298
29.219214439,5.977791,53.12026,21.23697,-0.4234012,-0.01674368,0.958464,2.739074,26.98068,-26.35055,1000.302
29.239282131,-1.779072,45.49331,10.91657,-0.3634021,0.02759598,0.9314256,3.490705,26.98855,-26.34955,1000.302
29.259350777,4.922857,62.35601,4.896339,-0.382236,-0.0871149,0.9645761,3.490705,26.98855,-26.34955,1000.303
29.279418469,27.5729,92.38712,4.589185,-0.2563885,-0.09834644,1.213152,4.585814,25.49471,-25.90187,1000.303
29.299486160,37.50168,213.167,22.40415,-0.5126179,-0.08046858,1.198555,4.585814,25.49471,-25.90187,1000.303
29.319553852,29.00016,297.3017,43.96641,-0.2290276,-0.02072709,1.324167,4.585814,25.49471,-25.90187,1000.303
29.339621544,39.85977,464.4987,70.68887,0.3405095,-0.4699211,2.299141,6.07647,26.25754,-24.6029,1000.299
29.359689236,74.98285,643.4936,64.30005,0.05903819,-0.261495,1.506677,6.07647,26.25754,-24.6029,1000.299
29.379757881,10.88013,208.996,79.16634,0.266149,-0.2154961,5.692968,12.35978,25.92106,-17.22211,1000.299
29.399825573,52.39486,97.3923,102.7558,1.098805,-0.9332427,0.8757078,12.35978,25.92106,-17.22211,1000.299
29.419893265,-17.2928,12.66169,60.55276,0.3898035,-0.7129905,1.648747,12.35978,25.92106,-17.22211,1000.301
29.439960957,-23.99473,-69.50675,14.84815,0.2467572,-0.9660532,1.259187,15.74369,23.3583,-9.013815,1000.301
29.460029125,-34.48201,-141.784,-38.16674,0.1187333,-0.5613871,1.115107,15.74369,23.3583,-9.013815,1000.301
